tanggal,tweets,username,retweet,source,hashtags
2020-04-26 07:52:59,@ShopeeID Pastinya min 😉 mumpung #dirumahaja nih .. ngabuburit ga bisa kemana-mana 😭,dk_dhelovers,0,Twitter for Android,['dirumahaja']
2020-04-26 07:52:43,"@hmskaban Blm lagi kartu prakerja yg digadang dpt membantu para pekerja yg trkena phk, pedagang yg tutup usaha dll dampak covid-19
Tp nyatanya lebih menguntungkan platform pelatihan milik org2 lingkar Istana drpd pencari kerja.",tata_pmryn,0,Twitter for Android,[]
2020-04-26 07:52:04,"Gelandang Persebaya Surabaya, Muhammad Hidayat ikut melakukan kegiatan lelang jersey. Hal tersebut ditujukan sebagai upaya melawan virus corona. https://t.co/XCWzRBABCA",iNewsID,0,dlvr.it,[]
2020-04-26 07:52:04,Bocah 9 tahun di Muratara positif corona. Dia diduga tertular tetangganya yang lebih dulu terpapar Covid-19 dan punya hubungan dekat dengan bocah itu. https://t.co/uhy6YZ3ugk,iNewsID,0,dlvr.it,[]
2020-04-26 07:52:02,Ganinda Bimo Akui Pernah Remehkan Virus Corona Sebelum Andrea Dian Terinfeksi https://t.co/rD6i99l6Rx,KompasEnt,0,KOMPAS.com .,[]
2020-04-26 07:51:26,"Tahun ini might be akan berat puasa kita. Gr2 corona dan, bau2 guncangan. Banyak2 kirim pilar cahaya ke langit.",Geminiboyes,0,Twitter for Android,[]
2020-04-26 07:51:02,Dokter yang Menangani Corona Meninggal Dunia di RS Polri Kramat Jati https://t.co/4MCKngVVUe,liputan6dotcom,11,dlvr.it,[]
2020-04-26 07:51:01,"Kalo Corona selesai sebelum lebaran, Kalian akan ?",pathdailycrhtn,0,Twitter for Android,[]
2020-04-26 07:49:55,@elisa_jkt Ngga usah didengar kl mrk bicara walaupun mengatasnamakan GMNI. Sewaktu pemerintah pusat anggap remeh wabah Covid19 ini mrk kmn? Hanya manusia amoral yg demi kepentingan pribadi anggap keselamatan rakyat hanya main2. Jd manusia2 amoral tsbt sdh tdk pantas didengar perkataannya,dondi_zulheri,4,Twitter for Android,[]
2020-04-26 07:49:51,"Waspada mulai Mid Mei, Second Wave potensi reinfeksi pasian lama dan penambahan tajam kasus baru.  Masa kritis hingga Juli 2020.

https://t.co/UgzdAv1huv https://t.co/0MjNEgQbel",HaryoKsatrio2,0,Twitter Web App,[]
2020-04-26 07:49:33,Penyebabnya mereka tidak melakukan physical distancing dan tidak menjaga kebersihan https://t.co/DLxLJNesox,republikaonline,9,roltweet,[]
2020-04-26 07:49:06,"Happy Sunday 🤗
#timibadahonline gbipekayonmiracletower 
mayasaripanjaitann
@jc_andre 
david_cooler_sitompul 
star.9haan 
danielandrian8 
istandar7 
agus.tancool 
With Pagem Ps. Supiter Panjaitan
#dirumahaja… https://t.co/aOuS2kjAED",yohanadw,0,Instagram,"['timibadahonline', 'dirumahaja']"
2020-04-26 07:48:41,majulah indonesiaku dan khali dari virus covid-19. #RelawanBergerakLawanCovid #RelawanBergerakLawanCovid https://t.co/6dnzDjQ4k9,chavabigail9,0,Twitter for iPad,"['RelawanBergerakLawanCovid', 'RelawanBergerakLawanCovid']"
2020-04-26 07:48:28,"CEGAH PENYEBARAN VIRUS CORONA, YONIF 3 MARINIR LAKSANAKAN PENYEMPROTAN DISINFEKTAN
https://t.co/qdmREdwnHI https://t.co/0sdYUCDqAl",PadjajaranMedia,0,Twitter for Android,[]
2020-04-26 07:48:27,"Banjarsari Masuk Zona Merah Covid-19, Warga Cuek Ngabuburit Di Alun-alun https://t.co/e1JGyZeesZ",RMOLOfficial,1,Twitter for Android,[]
2020-04-26 07:48:02,"@cahyadisantri Dear Sahabat Bukopin, Bapak/Ibu mohon maaf atas ketidaknyamanan Kamu. Terkait hal tersebut, terima kasih atas masukkan nya. Selama wabah corona ini membuet traffic ke Halo Bukopin 14005 menigkat dan menyebabkan jaringan selalu sibuk. Terima Kasih",bukopinsiaga,0,Twitter Web App,[]
2020-04-26 07:47:41,"Tunjukkan Tren Apik, Tak Ada Penambahan Pasien Positif Covid-19 Di Bekasi https://t.co/jHK0FzcZbL",RMOLOfficial,3,Twitter for Android,[]
2020-04-26 07:47:34,"Selamat Hari Kekayaan Intelektual⁣
Sedunia!⁣
⁣
Sobat RDI, mari kita kembangkan kemampuan dengan menghasilkan berbagai karya! Jangan lupa lindungi hak intelektual kamu yaaa.⁣
⁣
#RDI971FM #HariIntelektual #PSBB #Peringatan #PhysicalDistancing #DiRumahAja https://t.co/7fP7eKJjs4",rdi971,1,Twitter for iPhone,"['RDI971FM', 'HariIntelektual', 'PSBB', 'Peringatan', 'PhysicalDistancing', 'DiRumahAja']"
2020-04-26 07:47:13,Pemkab Bantul Tambah Anggaran Penanganan Corona Jadi Rp90 Miliar https://t.co/DnRKoiLF6w,akuratco,0,IFTTT,[]
2020-04-26 07:47:11,"Usai Dinyatakan Sembuh, Pasien COVID-19 Diharapkan Tetap Isolasi Mandiri Selama 14 Hari https://t.co/jM1sdUcKFm",akuratco,0,IFTTT,[]
2020-04-26 07:47:10,"@Matrios13291230 @Ahmadmubarok198 @abahiyanfikri @Gundam123454 @Kinanti_88 @felixsiauw Ni perjuangan para petani di ujung tanduk ya, Karena Pemimpin yang menganggap Enteng Covid-19 Camlan Itu pakai Otak mu!. https://t.co/oe1qCvQoqc",VergusoEstalo,0,Twitter Web App,[]
2020-04-26 07:47:10,@_tharisAaaarghh Gue cubit  lu yak kelayapan lg corona,sshirosen,0,Twitter for iPhone,[]
2020-04-26 07:46:58,"@tempodotco Bukan cuma Menghadapi Corona beliau berdua menghadapi para kadrun yg cari panggung,,",moekt_pi,0,Twitter for Android,[]
2020-04-26 07:46:57,"Dukung Penanganan Covid-19, Buruh Di Sumut Tak Akan Peringati Mayday Di Jalan https://t.co/wdd85GaweD",RMOLOfficial,1,Twitter for Android,[]
2020-04-26 07:46:42,"Bujet utk penanggulangan Corona terus mengalir. Sementara dalam 15 hari penularan Corona terus bertambah dr data kasus yg terkonfirmasi terus membengkak. 
Dari sekiar &lt;1000-an sekarang sudah &gt;8000-an. https://t.co/HlHUtnDqSs",achmad_taher,0,Twitter for Android,[]
2020-04-26 07:46:16,"[Video terpopuler] Menurut ahli, tanpa ventilator, tingkat kematian pasien Covid-19 bisa mencapai 80%.

Beberapa lembaga dan universitas di Indonesia membuat ventilator sederhana dengan satu fungsi dasar, yang mudah dibuat dan mudah dioperasikan. Ini dua di antaranya. https://t.co/Na2SvM539E",BBCIndonesia,178,SocialFlow,[]
2020-04-26 07:46:10,"Kak thentifranduari 
.
Hallo!! Ramadhan tahun ini mungkin berbeda dengan tahun-tahun sebelumnya. Semoga tidak menurunkan niat kita dalam beribadah yaa 😊 Agar penyebaran Covid-19 dapat ditekan dan diputus, Yuk tunda… https://t.co/A9HF487Ta0",pharmacy_ws,0,Instagram,[]
2020-04-26 07:46:05,"@Matrios13291230 @Ahmadmubarok198 @abahiyanfikri @Gundam123454 @Kinanti_88 @felixsiauw Ni ane kasih aje ya, Ngakak ane kl lu bilang untung disaat pandemi 😂😂😂 https://t.co/lyKz6jTMEs",VergusoEstalo,0,Twitter Web App,[]
2020-04-26 07:46:00,"Video ke-4 mencoba review 2 brand bakmi yang familiar selagi #DiRumahAja Selamat berpuasa juga bagi yang menjalankan, silakan ditonton 🙏🙃

https://t.co/YzYvb6quby",adzhahri,0,Twitter Web App,['DiRumahAja']
2020-04-26 07:45:33,"Alhamdulillah, hari ini kami menyalurkan bantuan 100 paket sembako untuk pedagang di Pasar Senen, khususnya para Perantau Minang yang Ada di JakPus

Semoga bermanfaat dan membantu meringankan beban akibat pandemi covid-19 ini.

@gerindra @dpp_ikm

#AndreRosiade
#Gerindra
#IKM https://t.co/aPJ3peXNyk",andre_rosiade,6,Twitter for Android,"['AndreRosiade', 'Gerindra', 'IKM']"
2020-04-26 07:45:19,majulah indonesiaku dan merdeka dari virus covid-19. #RelawanBergerakLawanCovid #RelawanBergerakLawanCovid https://t.co/w6NE81OFx6,MarisaMaharan10,0,Twitter for Mac,"['RelawanBergerakLawanCovid', 'RelawanBergerakLawanCovid']"
2020-04-26 07:43:38,"@hmskaban Loloskan TKA China, negara asal virus corona.
Siapa diuntungkan? Yg pasti bukan rakyat miskin dan lemah. Yg diuntungkan adlah Pemilik modal dan TKA yg dianak-emaskan itu.
Rakyat kecil dikesampingkan,kehilangan peluang pekerjaan dan dibuat semakin was2 takut trtular virus corona.",tata_pmryn,0,Twitter for Android,[]
2020-04-26 07:43:31,@R_AmelJKT48 Selama #dirumahaja tiap adzan tidur :(,asignificantone,0,Twitter for Android,['dirumahaja']
2020-04-26 07:43:17,"Tak Hanya Yang Terkonfirmasi Positif Covid-19, Jumlah Pasien Sembuh Di Sumsel Juga Meningkat https://t.co/rZRvaUd5c3",RMOLOfficial,1,Twitter for Android,[]
2020-04-26 07:43:17,Krisis Ekonomi akibat Covid-19 Bakal Berakhir 2021? #TauCepatTanpaBatas #Keuangan #Ekonomi #Keuangan #Ekonomi . https://t.co/7VCveeKSMe,okezonenews,0,OkezoneMobile,"['TauCepatTanpaBatas', 'Keuangan', 'Ekonomi', 'Keuangan', 'Ekonomi']"
2020-04-26 07:42:40,Gus Nadirsyah Hosen: Selesaikan Wabah Covid-19 Jangan Hanya Gunakan Pendekatan Agama https://t.co/TOE5C9ypF4,RMOLOfficial,0,Twitter for Android,[]
2020-04-26 07:42:37,"@detikcom Sebtukan negara mana yang berhasil menangani covid dengan menggenjot pariwisata, tidak lock down dan melepaskan narapidana?",MaisyahSofiah,0,Twitter for iPad,[]
2020-04-26 07:42:26,"Yuk diorder. Ada ayam dan babi. Eittss jgn kuatir, yg ayam dijamin 100% halal gak kesentuh yg haram 🤣🤣 #orderonline #dirumahaja #LockdownExtended #karantina #MudikBukanPulangKampung https://t.co/0cASUMnCsF",kleni_30,0,Twitter Web App,"['orderonline', 'dirumahaja', 'LockdownExtended', 'karantina', 'MudikBukanPulangKampung']"
2020-04-26 07:42:16,"Mau tetap makan makanan sehat di awal bulan puasa selama #dirumahaja?
Cobain yuk, resep bubur ayam dari Max Mandias di LIVE Instagram #JalaninDirumah Prudential bareng Ardinhai hari Minggu, 26 April 2020, jam 4 sore… https://t.co/pz2psb674S",MSubhanHalimi,0,Instagram,"['dirumahaja', 'JalaninDirumah']"
2020-04-26 07:42:02,"Profesor Berambut Gondrong Ini Berhasil Temukan Obat Virus Corona, Sembuh dalam 6 Hari https://t.co/RwqfQn54bs https://t.co/I4QwI7jIi1",IndonetRob,0,Buffer,[]
2020-04-26 07:41:50,Kim Dong Jun Donasikan Bayaran Jadi Bintang Iklan untuk Lawan COVID-19 #TauCepatTanpaBatas #Celebrity #KabarArtis #Gosip . https://t.co/ZnselzDqPS,okezonenews,0,OkezoneMobile,"['TauCepatTanpaBatas', 'Celebrity', 'KabarArtis', 'Gosip']"
2020-04-26 07:41:06,Majulah Indonesiaku n bbs dr Virus Covid-19. #RelawanBergerakLawanCovid #RelawanBergerakLawanCovid https://t.co/pGchf1vdej,naomi_puutri,0,Twitter for Mac,"['RelawanBergerakLawanCovid', 'RelawanBergerakLawanCovid']"
2020-04-26 07:40:50,"@tapidimas Cuma pengen corona ilang, udh itu ajaa😭",diiyyyy_,0,Twitter for iPhone,[]
2020-04-26 07:40:33,"@SunAntoni1 @Rina_btr2 Stop berbicara banyak2 saat, lbh baik aksi nyata atau Action
Ayo semua bergerak memerangi covid 19 supaya secepatnya bangsa kita terbebas dr wabah ini 
Ayo kita bersatu #RelawanBergerakLawanCovid",Evi_Suryanti105,0,Twitter Web App,['RelawanBergerakLawanCovid']
2020-04-26 07:40:33,Apakah tepat membeli properti di tengah pandemi? https://t.co/3eluthLOoD,detikfinance,3,Echobox Social,[]
2020-04-26 07:40:03,Cegah Penyebaran Covid 19 Achmad Yurianto Masyarakat Jangan Mudik https://t.co/9xjfdrUisI,radarbangsa_com,1,dlvr.it,[]
2020-04-26 07:39:42,@P3nj3l4j4h_id Delok brita corona lsg Mumet utek ku 😓😓,Natan__PIJAT27,0,Twitter for iPhone,[]
2020-04-26 07:39:27,"Kalo Indonesia mau bangkit dan cepat Pulih segala sesuatunya , Manusianya harus mau dibilangin dikasih tau , Jangan ngeyel Virus semakin Bertambah bukan ngurangin , Jangan Juga nularin ke orang lain 

#COVID19indonesia #COVID19 #mikirkeras",Aljechrie,0,Twitter for Android,"['COVID19indonesia', 'COVID19', 'mikirkeras']"
2020-04-26 07:39:02,"Putus Rantai Penyebaran Corona, SKK Migas Belakukan Tanda Tangan Digital https://t.co/gU1O0Oqi49",liputan6dotcom,0,dlvr.it,[]
2020-04-26 07:39:01,"Berbeda Dari Biasanya, Begini Penampilan Kylie Jenner Selama Quarantine 
https://t.co/hHTNxR1wt1 https://t.co/PQUxfFZeub",meramudaID,0,meramuda post,[]
2020-04-26 07:38:58,"plis corona, aku cuma pengen makan bakmi medan 😫",kep4w,0,Twitter for iPhone,[]
2020-04-26 07:38:34,Para pemudik dapat menularkan covid-19 tanpa dia sadari kepada keluarganya di kampung https://t.co/uJF16WZrqr,republikaonline,3,roltweet,[]
2020-04-26 07:38:34,@Jayantiindria @jhorgyjay @faradibeh28 Masih ada yg open2an emangnya lg corona gini? Wkwk,faradibeh,0,Twitter for iPhone,[]
2020-04-26 07:38:31,"Ooy.. yg tinggal di daerah Jaticempaka dan sekitarnya. Kalo lagi bingung mau beli makan buka puasa tapi mager gara2 corona, bisa pesan nih. Mie/bihun/kwetiau ayam tanpa MSG.

Baru bisa PO tapi https://t.co/j2TT2IVfUt",m_fadhilamin,0,Twitter for Android,[]
2020-04-26 07:38:19,majulah indonesiaku dan lolos dari virus covid-19. #RelawanBergerakLawanCovid #RelawanBergerakLawanCovid https://t.co/aBeXGfBlkU,BagusElang5,0,Twitter for Mac,"['RelawanBergerakLawanCovid', 'RelawanBergerakLawanCovid']"
2020-04-26 07:38:15,"Happy sunday😇 ibadah #dirumahaja 
Tetap #sosialstending",pakbe94,0,Twitter for Android,"['dirumahaja', 'sosialstending']"
2020-04-26 07:37:58,"@budimandjatmiko @UUDesa Dijaman orba byk pemimpin cerdas&amp;jujur,dijaman skrng lebih byk pemimpin licik munafik rakus fasik,tp sdh sunatulloh&amp;bodohnya penerbangan domestik dilarang tapi penerbangan internasional dibuka,rakyat sendiri suruh diem dirumah rakyat negara asing dipersilahkan masuk,bawa corona",dwipamuko,0,Twitter for Android,[]
2020-04-26 07:37:18,"Pemudik Garut Positif #COVID19 
https://t.co/3H6iHUb97z",aw3126,11,Twitter Web App,['COVID19']
2020-04-26 07:37:15,"Yuk buat kamu yang masih bisa, bantu orang lain atau teman dengan membeli barang jualan dg kemampuan yang kita punya. Ramadhan dan Corona, duoble ujian buat kits semua",yuniarISL,0,Twitter for Android,[]
2020-04-26 07:36:56,"@KompasTV Yakin...lah, setelah Iedul Fitri Corona Virus akan Pamit &amp; mohon diri dari Bumi NKRI. Berkat : Mayoritas NKRI Umat Muslim, pny Disiplin tinggi Sholat 5 Wkt, pst patuh ikuti Disiplin Yg diatur Pemerintah &amp; MUI. Ini Modal kuat NKRI sukses No.1 di Asia Tenggara, keluar dari Covid 19",Danks05282530,0,Twitter for iPhone,[]
2020-04-26 07:36:52,"@Kinanti_88 Satu lagi Jeng. Apa perbedaannya antara JK dan JKW ? Ini khusus hanya ttg Wabah CoViD-19 lho. Kalau JK bilang, Pemerintah lambat mengambil Keputusan. Sedangkan JKW - dengan tenang - bilang, MembuatRakyatTenang itu adalah sebuah Keputusan. Lalu apa sih, persamaannya? Kaya'nya gada",indroprayitno39,0,Twitter for Android,[]
2020-04-26 07:36:45,"Wakil Menteri Pertahanan RI Sakti Wahyu Trenggono mendukung BUMN di sektor pertahanan ikut memproduksi alat medis ventilator untuk membantu penanganan pasien covid-19 lebih cepat
  https://t.co/Ca6NppdWMG",mediaindonesia,0,micom,[]
2020-04-26 07:36:34,"Stay safe, stay healthy, stay sane. Tidak ada yang tahu kapan pandemi akan berakhir.",ginseladipura,0,Twitter Web App,[]
2020-04-26 07:36:32,"Total, sebanyak 559 WNI yang tersebar di sejumlah negara dinyatakan positif dan 29 diantaranya dinyatakan meninggal dunia. https://t.co/nenyshz8rI",iNewsID,1,dlvr.it,[]
2020-04-26 07:36:32,Bupati Ade Yasin Ungkap Kronologi Kakak-Adik di Cileungsi Terinfeksi Corona https://t.co/PAHWK0es4o,abadikinicom,0,dlvr.it,[]
2020-04-26 07:36:27,"Tgl 14 Maret, death rate Indonesia sebesar 5.2% dan Italia 7,2%.

Skrg brp ya?

Indonesia Tempati Urutan ke-2 Death Rate Covid-19 di Dunia https://t.co/CWvXvIMeFV via @beritabaruco",hadiprayitno82,1,Twitter for Android,[]
2020-04-26 07:36:12,"@jokowi Ko msh bisa ngetwit ginian sih pak, itu tandanya masy sdh tdk bs bharap banyak pd pemerintah, gaada koordinasi yg baik dlm pnanggulangan wabah ini, mana narasi positif yg tsebar kalo statement2 yg keluar slalu berubah2 dan mencla mencle, smoga bapak msh punya hati nurani",dhevee24,0,Twitter for Android,[]
2020-04-26 07:36:02,"Jadi PDP Corona, Perawat Reno Tri Palupi Sempat Melahirkan Sebelum Meninggal Dunia https://t.co/OWrUezvTfP",liputan6dotcom,5,dlvr.it,[]
2020-04-26 07:36:02,Orang-Orang Ini Tetap Bekerja di Luar Rumah di Tengah Wabah Covid-19 https://t.co/i5PVUd7WlA,Bisniscom,1,dlvr.it,[]
2020-04-26 07:36:01,majulah indonesiaku dan selamat dari virus covid-19. #RelawanBergerakLawanCovid #RelawanBergerakLawanCovid https://t.co/6PLHBftjRM,BobiPriatama,0,Twitter for Mac,"['RelawanBergerakLawanCovid', 'RelawanBergerakLawanCovid']"
2020-04-26 07:35:59,"Bisnis Ari Lasso terpaksa berhenti sementara akibat wabah corona, Denny Cagur siap sediakan Rp2 M untuk bantu idolanya.

https://t.co/lQ5XCHxSG8",officialnova_id,0,Twitter for Android,[]
2020-04-26 07:35:52,"SURAM BAGI ANGKATAN COVID19, 
   skill diragukan karena lulus via onlen.  -_-",LuthfiSardi,0,Twitter for iPhone,[]
2020-04-26 07:35:32,Maskapai nasional berpotensi kehilangan pendapatan mencapai Rp 24 triliun. https://t.co/PtyOOBZmS9,republikaonline,7,roltweet,[]
2020-04-26 07:35:27,7 Kabupaten Kota di Sumbar Masih Aman dari Wabah Corona,RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 07:35:27,Krisis Ekonomi akibat Covid-19 Bakal Berakhir 2021?,RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 07:35:27,"Dicap Pembawa Corona, Perawat: Kami Juga Manusia, Tolong Terima dengan Hati",RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 07:35:07,"@radenricha Selamat sore Kak Andi. Dapat kami informasikan untuk saat ini tersedia penerbangan kargo, serta penangan khusus terkait kenegaraan, repratiasi, penegakan hukum, pelayanan darurat maupun penanganan covid-19 ya Kak. Tks. -Diki",contactap2,0,Twitter Web App,[]
2020-04-26 07:35:04,Asuransi ramai-ramai bayar klaim nasabah yang terkena corona https://t.co/528gu89DBD #Asuransi,KontanNews,1,Kontan Tweet,['Asuransi']
2020-04-26 07:34:53,"Game Simulasi Penyebaran Virus Corona !! Apakah kita bisa ?

!Tonton Vidio Di bawah ini !

https://t.co/oZ4tpAnBi7

#JanganMudik #VirusCorona #COVID19 SARS-CoV-2 #CoronaUpdatesInIndia #trendingtopic COVID-19 
#RelawanBergerakLawanCovid #DisiplinKunciHadapiCorona #coronavirus",IzzanRed,0,Twitter for Android,"['JanganMudik', 'VirusCorona', 'COVID19', 'CoronaUpdatesInIndia', 'trendingtopic', 'RelawanBergerakLawanCovid', 'DisiplinKunciHadapiCorona', 'coronavirus']"
2020-04-26 07:34:37,majulah indonesiaku dan terhindar dari virus covid-19. #RelawanBergerakLawanCovid #RelawanBergerakLawanCovid https://t.co/obdVLjNI4w,EvitaAyu20,0,Twitter for Mac,"['RelawanBergerakLawanCovid', 'RelawanBergerakLawanCovid']"
2020-04-26 07:34:16,@salsananas @hamelend @auahhgabut Usir aja corona suruh balik sa,oliviaa_rd,0,Twitter for Android,[]
2020-04-26 07:34:06,"@khairaumh kmren sblum corona smpet dpt seat di pojok view sayap jg, tp pindah ke tengah krn ad ibu2 hamil yg ngidam liat awan :(",icanbgstbgt,0,Twitter for iPhone,[]
2020-04-26 07:33:38,"Ahlan wasahlan Pak @BorisJohnson. Sugeng makaryo malih.

Doa dari Pak @MoazzamTMalik dan sahabat-sahabat lain yg sedang berpuasa Ramadhan, semoga selalu menyertai tugasmu.

Pulih dari Corona, PM Borish Johnson Siap Bertugas Lagi https://t.co/y2ErfaS1yV via @beritabaruco",hadiprayitno82,1,Twitter for Android,[]
2020-04-26 07:33:31,7 Kabupaten Kota di Sumbar Masih Aman dari Wabah Corona #TauCepatTanpaBatas #BeritaTerkini #BeritaDaerah . https://t.co/asjNgdJvY6,okezonenews,0,OkezoneMobile,"['TauCepatTanpaBatas', 'BeritaTerkini', 'BeritaDaerah']"
2020-04-26 07:33:25,"@barkhah_bpp @apathoni @Outstandjing Gak akan cukup mas 400t paling habis buat covid dan kesehatannya doang, blm bantuan ke rakyat, masalah pengganguran, masalah kredit. Amin semoga cepat berlalu.",adrieutama,0,Twitter for Android,[]
2020-04-26 07:33:18,"*TKA CHINA PARA PEKERJA TAMBANG NIKEL DI  MOROWALI SULTENG BANYAK YG DISERANG /  TERJANGKIT VIRUS CORONA ‼‼‼*

https://t.co/kOGDt2j8h2  @timber",Bravo_19PAS,0,Twitter for Android,[]
2020-04-26 07:33:10,kami berhimpun seteru covid-19. #RelawanBergerakLawanCovid #RelawanBergerakLawanCovid https://t.co/sbLUxDkm8Z,FeroFernando15,0,Twitter for iPad,"['RelawanBergerakLawanCovid', 'RelawanBergerakLawanCovid']"
2020-04-26 07:32:57,"Donasi akan dipergunakan untuk melawan Covid-19 seperti dalam pembuatan masker kain oleh @mncpeduli.id yang bekerjasama dengan EKRAF. MNC Peduli juga akan melakukan pendistribusian makanan @KamiBisaKamiPeduli

#DiRumahAjaBarengRCTIPlus #NontonGakMonoton #RCTIPlus #JessNoLimit",884GlobalRadio,0,Twitter for Android,"['DiRumahAjaBarengRCTIPlus', 'NontonGakMonoton', 'RCTIPlus', 'JessNoLimit']"
2020-04-26 07:32:38,"Mitra Keluarga Berani Beli Rumah Sakit di Cirebon

#MIKA
#mitrakeluarga
#rumahsakit
#dirumahaja

 https://t.co/lG0oxfWjy5 lewat @MarketMover.ID",MarketmoverID,0,Twitter for Android,"['MIKA', 'mitrakeluarga', 'rumahsakit', 'dirumahaja']"
2020-04-26 07:32:19,"Eks Jubir PSI Dedek Prayudi mengingatkan kepada siapapun agar tidak sembarangan memberikan usul lockdown atau tidak lockdown dalam menyikapi Pandemik Covid-19 di Indonesia. Apalagi jika usulan dan opini yang diutarakan menggunakan contoh yang salah.
 https://t.co/hg6fe02Yar",Uki23,9,Twitter for Android,[]
2020-04-26 07:32:10,Bersama Lawan Corona https://t.co/Ze9RC3zwvx,SantikaVeliz,0,Twitter for iPhone,[]
2020-04-26 07:32:01,"@hrdbacot Belom sempet naro proposal ke perusahaan udah keburu makin menyebar ini corona min, gak tau jg sampai kapan kondosi seperti ini hfft.",andriasfjr,0,Twitter for Android,[]
